mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,864.03,28,1,174.27,0,2,2,0,0,2,1,3,1,1,1,0,1,1,0,3,1,1,0,0,1,0
0,8.1,29,0,93.35,0,1,0,0,1,0,2,0,1,2,1,0,1,3,0,0,0,5,0,0,1,4
0,24.57,35,0,98.39,0,2,1,1,2,1,1,4,0,2,1,1,1,1,0,1,1,1,2,0,0,4
0,25.48,39,0,117.48,0,0,0,2,3,1,0,1,0,4,1,1,0,0,0,2,3,1,2,0,0,2
1,2178.51,40,0,80.94,0,2,3,2,3,1,2,1,4,2,1,4,6,0,1,4,1,3,1,2,1,2
1,1034.04,29,0,42.69,0,0,0,0,0,1,1,1,2,3,1,3,1,0,0,1,1,3,1,2,0,2
1,1108.93,39,0,206.7,0,1,0,1,1,0,1,1,0,2,0,1,5,0,1,2,2,1,1,0,0,3
1,1590.22,57,0,88.91,1,1,3,3,1,1,1,3,0,1,1,0,1,0,0,3,2,4,0,1,0,1
1,1613.46,26,0,132.93,0,0,0,0,0,0,1,1,4,4,0,1,2,1,5,3,1,1,0,0,0,2
0,3.01,43,0,142.66,0,2,0,0,0,3,0,1,1,4,0,2,3,0,1,2,1,3,1,0,0,3
0,83.92,52,0,18.9,0,1,2,0,1,1,1,3,2,3,2,1,2,1,2,4,0,5,0,0,2,3
1,1805.01,46,1,162.46,0,1,0,2,2,1,1,2,0,3,1,1,3,0,3,4,2,1,4,3,2,2
1,1874.49,25,0,126.41,0,1,2,2,1,2,1,3,3,5,1,2,0,1,1,2,2,0,1,0,0,4
0,45.24,59,0,83.23,0,0,2,0,3,0,2,2,0,5,0,0,1,0,1,3,0,4,0,1,0,2
0,64.35,48,0,113.72,0,2,3,1,1,1,0,3,3,3,0,1,7,2,1,3,0,4,0,3,1,1
0,21.47,35,0,123.56,1,1,4,3,0,0,0,1,0,4,0,3,0,0,0,4,0,2,0,0,0,1
1,1107.23,32,0,221.53,0,2,0,0,0,0,0,2,1,1,0,0,2,0,2,0,2,3,0,1,1,4
1,1833.79,32,1,417.65,1,0,1,0,0,1,0,1,1,6,0,1,2,1,0,6,1,0,2,1,1,4
0,52.94,58,1,1.51,0,0,1,1,1,0,0,1,1,2,1,2,6,1,0,2,2,2,1,1,1,3
0,9.16,28,0,7.97,0,1,0,1,0,1,3,2,1,3,1,0,3,2,1,0,0,2,0,1,2,1
1,1588.1,52,0,274.17,0,0,2,0,2,1,0,5,0,4,2,0,1,3,1,4,2,2,1,0,0,2
0,33.26,19,0,43.62,0,2,2,1,0,0,1,4,2,0,1,2,2,0,1,3,1,1,3,1,2,2
0,76.39,28,1,13.66,1,1,2,0,1,0,1,3,1,4,4,1,3,1,3,1,2,3,1,4,0,1
1,1330.32,58,1,89.5,0,0,1,1,0,1,0,0,1,2,2,1,1,0,1,4,1,4,0,1,0,4
0,21.84,37,0,22.04,0,0,1,0,0,3,3,2,2,3,1,1,0,1,2,2,3,3,1,1,1,4
0,84.94,37,2,21.14,0,0,1,0,1,0,0,4,0,3,0,3,1,0,0,1,2,2,0,0,0,1
0,25.4,50,0,221.42,0,0,1,2,1,3,0,0,1,1,0,3,0,0,0,2,0,2,1,1,0,0
1,1647.15,29,0,89.19,0,5,1,0,2,0,3,1,1,2,3,0,3,0,2,0,1,2,0,2,1,4
1,1626.29,19,2,52.65,0,0,2,2,1,1,0,1,0,4,2,1,2,2,2,2,1,2,1,0,1,4
1,1501.71,49,0,36.54,0,0,1,2,0,0,1,2,1,1,2,1,3,1,3,4,2,2,0,2,1,3
0,126.54,22,0,55.68,0,2,0,0,3,0,1,2,0,4,3,2,4,0,0,4,0,3,1,0,3,1
0,63.39,25,1,102.9,0,1,1,1,0,0,2,2,1,6,2,2,8,2,1,1,1,2,2,1,3,1
0,235.81,27,0,211.54,0,2,1,0,1,2,0,0,2,5,3,4,0,0,0,2,1,3,1,0,0,2
1,1231.96,46,1,36.02,0,1,2,0,0,0,0,0,1,2,3,1,2,3,0,3,0,2,3,1,1,1
1,1567.74,56,1,86.06,0,0,0,1,0,2,1,2,3,2,0,2,1,0,0,2,2,1,3,3,1,5
1,1186.95,29,0,2.23,0,1,3,0,0,0,1,1,1,4,2,1,3,1,0,3,0,0,0,0,2,1
1,1364.22,27,0,223.53,0,1,1,2,1,3,0,2,1,5,0,1,5,0,2,1,0,1,0,0,0,3
1,1990.3,27,0,159.98,0,1,3,1,0,2,0,3,1,4,0,2,1,1,3,3,4,2,0,1,3,4
0,105.3,36,1,26.08,0,0,2,1,2,2,1,1,3,2,3,0,1,2,0,3,0,2,0,2,2,2
1,712.96,45,0,28.92,0,1,0,2,0,2,0,0,0,1,1,1,1,1,0,3,0,2,1,0,1,1
0,72.77,26,0,129.1,0,0,1,2,0,1,2,2,1,4,1,0,1,2,0,3,1,0,2,0,1,5
1,1268.81,20,0,52.52,0,0,0,3,0,1,0,1,1,5,1,0,0,1,0,2,1,2,2,0,1,2
0,324.39,51,1,175.84,2,0,2,0,2,2,0,2,2,3,1,1,2,0,2,1,1,3,5,1,0,2
0,431.37,26,1,282.73,0,0,0,0,1,1,1,1,1,3,0,0,2,1,1,1,0,3,0,3,0,2
1,1608.2,27,0,71.92,0,2,0,3,0,0,1,1,0,6,0,1,0,3,0,2,3,3,0,1,2,3
1,1211.93,53,0,32.74,0,2,1,0,1,0,2,1,1,4,0,0,2,1,1,3,2,1,0,0,0,1
0,88.47,39,0,92.6,0,1,1,1,5,1,1,3,3,3,0,1,2,1,1,3,2,1,1,0,0,0
1,1353.03,34,0,58.12,0,0,0,1,1,0,1,4,1,2,0,2,2,1,1,3,3,1,1,3,1,1
1,1782.91,43,0,294.63,0,0,1,1,2,1,0,2,2,3,2,0,3,1,0,3,0,4,0,0,3,1
0,2.18,45,1,256.22,0,0,1,0,1,0,0,1,0,2,0,1,0,0,2,1,1,4,0,1,0,2
1,1358.5,32,1,171.19,0,1,0,0,1,2,2,2,3,5,1,0,2,1,0,4,0,2,1,0,3,0
1,1247.74,38,0,11.95,0,1,0,0,0,2,2,3,1,1,3,1,2,1,1,3,1,1,0,0,1,3
1,914.13,49,0,75.55,1,0,1,1,1,2,0,0,1,0,0,1,1,1,4,3,0,2,2,1,0,1
1,1556.07,51,0,126.86,0,3,1,1,0,0,1,1,1,1,2,2,1,0,1,2,0,4,1,1,3,1
1,742.19,41,0,70.1,0,1,1,1,1,0,1,0,0,3,2,0,0,1,1,3,0,3,0,0,0,0
1,1427.44,24,0,179.05,0,2,1,0,2,1,1,2,0,3,1,0,3,2,0,1,1,2,0,0,1,2
0,29.72,37,0,11.16,0,2,0,1,1,0,1,1,2,6,1,1,1,2,0,2,1,0,0,1,2,2
0,24.36,35,0,61.91,0,2,1,1,0,0,0,3,2,3,3,0,0,0,1,3,0,2,2,1,1,2
0,381.23,72,0,139.54,0,1,1,0,1,2,1,5,1,1,2,0,1,1,0,0,0,0,0,0,2,3
1,1422.39,60,0,56.97,0,0,1,3,1,1,0,3,0,6,0,2,3,3,1,3,1,3,1,0,0,1
0,50.84,36,0,24.96,0,0,0,1,1,1,0,5,0,1,0,0,2,1,2,2,2,0,0,0,0,2
0,9.29,21,1,31.55,0,2,4,0,4,0,1,2,2,2,0,1,3,1,0,2,1,1,0,2,1,0
0,146.41,42,1,244.35,1,0,3,1,0,1,1,2,1,4,2,0,1,2,4,1,2,2,0,1,1,2
0,7.78,46,0,67.21,0,1,1,1,0,0,0,3,0,5,0,3,3,0,1,3,2,2,1,4,2,0
1,1312.77,35,0,108.23,0,0,2,1,1,2,1,0,1,1,0,2,3,0,0,2,2,5,2,0,0,2
1,2095.92,27,0,112.68,0,4,2,0,2,2,2,3,2,7,2,0,1,2,0,1,4,2,1,0,0,1
0,267.24,30,1,280.52,0,1,0,0,2,2,0,2,1,2,3,2,0,3,0,1,1,1,0,2,1,1
0,165.93,31,0,296.34,1,1,1,0,1,1,1,3,2,6,2,1,2,1,0,4,2,3,1,2,0,0
1,1371.21,64,0,222.72,0,0,1,0,0,0,1,0,0,4,1,2,7,2,1,1,1,1,1,2,0,3
0,158.37,50,1,118.84,0,1,2,0,0,2,0,3,1,4,3,0,1,1,2,3,1,2,1,2,1,3
0,85.95,32,0,111.78,0,1,1,0,0,1,0,4,1,5,2,1,1,2,0,1,1,2,1,0,2,3
1,1414.42,38,0,50.6,0,1,0,2,1,2,0,2,0,6,2,0,1,1,0,3,1,4,0,5,0,2
0,111.92,52,1,122.14,0,2,2,1,1,1,0,2,3,2,0,3,2,2,0,3,0,1,2,2,2,1
1,1022.92,40,0,31.3,0,0,2,1,0,3,0,3,0,0,1,3,1,0,0,1,1,4,1,1,0,2
0,79.91,41,2,127.92,1,1,2,3,1,2,2,3,0,2,0,0,1,0,0,1,0,2,1,3,0,2
0,60.94,25,0,40.73,0,2,0,0,1,1,3,5,1,3,1,0,5,1,1,2,3,3,3,2,1,2
1,1387.68,53,2,115.1,0,0,0,1,0,3,1,1,0,6,2,2,3,0,0,3,2,3,1,1,0,3
0,183.5,42,0,182.05,1,1,0,0,1,1,0,3,1,2,1,2,1,0,1,1,1,6,1,1,1,4
1,1231.27,35,0,107.62,0,2,0,2,0,0,2,1,3,2,0,1,2,1,4,2,0,3,1,2,1,1
0,112.06,35,0,168.65,0,0,1,1,3,1,1,4,0,1,1,2,1,0,1,2,0,2,3,0,3,1
0,25.54,31,0,9.21,0,0,2,1,2,0,5,0,1,3,1,0,0,0,2,0,1,1,1,1,2,0
0,48.56,32,0,86.44,0,3,0,2,0,1,1,1,2,5,0,0,2,0,2,3,0,2,2,1,2,1
0,89.63,28,1,36.37,1,1,0,0,0,0,2,4,2,2,3,0,1,1,2,2,0,2,2,1,1,1
0,62.26,25,0,49.73,0,0,1,2,0,2,0,1,0,6,1,0,2,2,0,4,0,0,3,1,0,3
1,1313.9,39,0,218.54,0,0,0,0,1,1,2,1,1,3,0,1,2,1,1,2,0,3,2,3,1,3
0,16.98,24,0,164.72,0,0,1,1,0,0,1,5,2,6,1,1,1,1,2,1,2,0,2,0,0,2
1,1100.05,19,0,108.93,1,2,3,1,2,0,0,0,1,2,0,0,0,2,1,1,0,1,1,1,0,1
0,21.9,43,0,44.53,0,0,0,0,2,2,1,4,1,5,0,3,3,0,1,3,0,3,1,1,0,1
0,9.98,31,0,24.36,1,1,1,1,2,2,1,3,0,4,0,0,1,1,2,2,1,1,0,1,0,5
0,74.62,24,0,75.17,0,3,0,0,1,0,2,2,2,2,1,2,1,1,2,2,0,2,1,0,1,5
1,1191.25,55,1,56.57,0,1,0,1,0,0,0,1,1,3,2,1,3,1,2,4,1,1,0,2,2,2
0,52.35,37,0,129.44,0,0,0,2,0,0,0,0,1,2,0,1,1,0,1,3,0,2,2,2,2,4
1,1639.1,34,1,121.19,0,1,1,1,2,5,0,1,1,9,0,4,1,0,1,1,0,5,3,3,0,1
1,1758.49,33,0,45.24,0,0,1,1,4,3,2,2,0,1,2,2,2,1,0,3,3,1,2,1,2,0
0,240.28,49,1,333.68,0,1,4,0,2,0,0,3,0,0,1,0,3,2,2,2,0,5,1,3,1,0
0,117.41,40,0,309.22,0,1,2,0,1,1,1,2,1,4,2,2,2,0,0,0,0,0,0,1,0,1
0,6.46,58,1,118.3,1,1,1,0,0,1,0,5,0,3,0,1,0,2,0,1,3,3,1,1,0,2
1,1125.16,46,0,120.5,0,2,1,2,1,0,2,1,1,3,0,3,2,0,1,2,0,2,2,1,0,1
1,860.49,53,1,7.71,1,3,0,1,1,0,1,1,0,4,0,1,0,0,0,5,0,0,0,1,0,2
1,1369.93,54,0,8.71,0,1,0,0,1,3,1,0,1,2,0,2,2,3,2,2,0,2,4,2,0,3
1,1474.65,33,0,29.8,0,3,2,1,0,0,1,3,1,5,0,1,3,0,1,0,0,3,0,3,1,2
0,22.38,29,1,8.21,0,0,0,1,1,0,0,0,2,4,2,1,4,0,2,3,2,3,2,0,1,0
0,103.84,27,0,269.69,0,2,0,1,1,2,1,1,2,3,3,3,0,1,0,1,0,1,1,0,0,0
0,62.93,22,1,63.37,0,1,1,1,2,0,1,2,2,2,1,1,2,1,0,2,0,3,1,1,1,1
1,1122.13,35,0,21.95,0,2,0,1,2,0,0,1,2,3,1,1,2,0,0,0,1,2,1,2,1,1
1,1683,56,0,13.55,0,0,2,0,2,2,1,1,0,3,1,1,3,0,2,2,0,3,0,1,5,3
1,1856.42,28,2,116.78,0,0,2,0,3,1,1,5,1,1,2,0,1,1,0,2,1,7,0,0,3,1
0,49.11,49,1,136.4,0,3,3,0,0,1,0,4,1,3,0,1,5,0,1,2,0,1,3,1,1,1
0,112.22,25,0,198.82,1,1,1,1,1,0,0,3,2,4,3,0,0,2,1,1,0,3,0,1,1,2
1,994.82,38,1,28.91,0,2,0,0,0,0,2,2,1,3,0,1,4,2,0,3,0,0,1,2,0,2
0,82.94,30,0,48.41,0,0,1,0,0,1,2,0,2,3,0,1,1,1,1,2,0,0,1,0,0,5
0,50.31,37,0,167.09,0,1,0,0,0,1,0,2,1,9,3,3,2,0,1,3,1,0,1,2,1,1
1,1863,61,0,251.12,0,1,1,2,0,3,1,1,1,4,0,3,0,1,2,3,1,2,1,2,2,6
1,1677.11,28,0,26.96,0,0,1,2,0,1,0,2,2,5,1,0,2,0,1,0,2,3,3,1,0,4
1,1282.56,24,2,140.5,0,2,1,0,1,3,0,3,0,3,0,1,2,1,0,3,1,1,1,1,2,3
0,62.88,24,0,22.96,0,1,2,1,1,1,0,0,1,1,1,1,2,1,0,1,2,1,1,2,0,3
0,139.83,36,0,229.46,0,1,0,0,0,1,0,9,3,2,2,1,2,1,1,0,0,3,0,1,1,4
1,1755.1,21,2,52.26,0,0,3,1,0,0,1,3,1,6,1,1,0,2,1,3,2,2,3,0,2,1
0,29.34,69,1,79.44,0,1,0,1,1,1,1,2,1,3,0,0,1,1,2,2,1,3,0,0,1,5
0,32.4,39,0,25.48,0,1,0,0,0,1,1,0,1,0,1,2,0,0,0,5,0,3,2,1,4,4
1,1045.38,52,0,13.08,0,0,1,1,0,1,1,2,0,3,1,1,0,0,2,5,0,2,0,1,1,3
1,1804.71,59,0,95.26,0,1,0,1,2,1,1,2,4,6,2,1,1,0,1,1,2,3,0,0,1,3
1,1252.98,33,0,71.1,0,2,0,1,1,1,2,1,2,4,2,0,1,0,1,1,0,4,0,0,2,1
0,40.34,32,0,56.96,0,2,1,1,2,3,1,1,1,2,3,0,2,1,1,5,0,3,1,2,2,1
1,1697.56,32,2,84.82,0,1,0,0,2,0,1,4,3,3,1,1,2,1,3,1,1,4,1,2,2,2
0,23.77,43,1,66.99,0,1,2,2,0,0,1,4,1,0,0,2,0,1,3,2,0,6,1,5,1,4
1,1645.92,43,0,61.53,0,0,2,1,0,1,0,2,3,4,2,2,1,2,2,1,1,2,0,1,1,4
0,98.8,34,0,90.79,1,3,0,1,1,0,0,1,0,7,2,2,5,1,1,4,2,2,0,2,1,1
1,1363.84,24,0,7.19,0,0,2,1,0,1,2,4,1,1,0,1,2,2,2,3,0,2,1,0,3,1
0,15.68,31,0,168.34,0,2,0,2,0,0,1,2,4,2,0,1,2,1,0,2,1,2,1,1,1,0
1,1559.13,35,0,27.36,0,1,0,1,0,2,1,3,2,4,2,0,1,0,2,1,2,1,1,1,1,4
1,1425.27,36,1,167.54,0,3,0,1,2,1,2,3,0,0,1,0,4,1,1,2,0,3,1,2,2,2
1,918.75,28,0,98.18,0,1,0,0,2,0,1,1,1,0,0,0,1,3,1,0,0,1,0,1,2,2
1,1603.2,28,1,44.75,1,2,1,2,2,0,3,1,0,3,4,0,3,1,0,0,1,4,1,3,1,0
0,52.75,21,0,125.18,0,0,0,0,0,3,1,2,0,1,4,1,3,0,0,1,1,2,2,3,0,1
0,26.57,23,1,1.59,0,0,0,1,1,1,3,0,2,4,1,1,1,1,2,3,0,2,0,0,2,1
0,310.81,22,1,277.3,0,1,0,1,0,0,3,4,1,2,0,0,3,1,0,1,3,1,0,1,0,2
1,1586.37,39,0,94.24,0,2,1,1,1,0,0,3,1,3,1,0,1,4,0,2,0,1,0,2,1,4
1,1457.6,44,2,386.87,1,2,0,4,0,0,1,0,0,1,0,2,3,2,1,1,0,2,1,0,2,2
1,1236.9,34,0,434.21,0,0,0,0,2,2,3,0,0,1,1,5,2,1,1,2,2,1,1,0,0,1
0,4.28,46,0,225.41,0,0,1,1,0,1,0,3,1,3,2,1,4,1,1,0,0,4,1,1,1,2
0,11.13,50,0,12.27,0,0,1,3,1,2,0,1,2,6,0,0,1,1,1,0,0,1,1,0,1,1
0,9.15,57,0,27.06,0,1,0,0,1,4,1,0,0,3,1,0,2,1,1,0,2,0,1,1,3,0
0,231.79,37,1,158.47,0,2,1,2,1,2,1,3,0,6,1,0,1,0,0,6,1,3,2,0,1,0
0,185.09,59,0,256.98,0,0,0,0,1,2,0,3,1,3,0,1,2,2,0,1,1,1,2,1,0,2
0,115.19,56,0,112.4,0,1,2,0,0,1,1,3,2,4,1,2,3,0,0,2,1,3,0,2,0,2
0,143.12,72,1,73.21,0,0,3,1,1,1,2,2,1,4,0,0,1,0,0,3,1,1,0,1,0,1
0,37.86,34,0,123.9,0,1,1,0,3,0,0,3,1,2,0,0,1,3,1,1,1,4,1,2,2,2
0,230.91,55,1,189.26,1,2,0,0,0,4,0,0,1,3,2,0,4,0,0,1,4,0,0,1,1,2
0,33.98,38,0,51.78,0,0,4,0,3,0,3,1,0,7,1,1,3,1,0,3,1,3,1,3,0,3
1,1035.54,39,1,58.59,0,0,1,2,1,1,1,0,0,2,1,1,1,0,3,2,1,3,1,2,0,1
1,1185.03,32,0,61.21,1,0,1,0,0,1,1,0,0,6,0,2,4,0,3,0,2,2,0,2,2,0
0,3.52,52,0,22.25,0,0,1,2,1,3,0,1,0,4,1,3,1,0,0,2,0,3,0,1,0,1
1,1602.59,50,0,160,0,1,1,0,1,1,0,1,4,4,1,3,1,3,1,1,1,4,2,0,1,0
0,46.64,29,1,52.23,0,2,1,2,1,2,2,4,1,4,1,0,1,0,2,2,1,1,0,1,2,0
1,1456.95,49,1,0.99,0,2,0,0,1,2,3,1,1,4,1,1,3,0,1,4,3,1,1,1,0,1
1,1401.24,56,0,8.61,0,2,2,2,1,1,1,1,1,3,1,2,4,0,3,0,1,1,1,0,1,0
0,83.63,44,1,23.88,0,3,0,2,1,1,2,1,0,2,0,1,2,0,1,0,1,3,1,1,4,3
1,1488.63,21,0,6.34,0,3,1,3,2,1,1,1,1,1,1,1,2,0,0,2,3,4,0,2,0,2
1,1299.12,33,1,113.66,0,3,5,1,0,0,0,3,1,4,0,2,0,0,3,2,1,1,1,1,0,1
1,1336.63,31,0,9.97,1,0,0,0,1,1,1,4,1,4,4,1,1,0,0,1,0,0,1,1,1,2
1,1778.95,46,1,115.99,0,1,0,2,0,2,2,4,0,4,1,1,3,2,1,2,1,3,2,1,2,4
0,48.95,30,0,63.72,0,2,0,1,2,0,1,4,0,2,0,3,2,0,1,4,0,4,4,2,1,0
0,39.83,24,1,92.98,0,0,1,0,1,0,0,5,1,5,0,1,2,4,3,5,2,0,0,0,1,2
0,36.04,44,1,118.03,0,3,1,1,2,0,0,1,2,4,1,1,2,1,0,0,3,3,1,1,0,1
1,1050.15,59,0,214.48,0,0,0,0,0,2,0,4,2,3,0,1,0,1,1,0,0,1,0,4,1,1
0,16.74,37,0,29.1,0,0,0,1,4,0,2,0,3,2,1,0,1,0,1,4,0,1,1,0,0,2
0,50.53,40,2,99.35,0,0,1,2,0,1,0,0,3,7,1,0,3,0,4,1,0,2,0,1,2,1
1,1542.35,28,0,272.07,0,0,0,2,2,0,1,2,2,1,2,2,2,0,2,4,0,2,0,0,1,2
0,93.03,35,1,2.68,0,0,1,1,1,3,1,0,2,1,0,2,1,0,1,0,0,1,3,1,1,1
1,1165.39,31,1,19.7,0,2,1,0,1,1,0,2,2,3,0,2,0,2,0,1,0,2,2,2,3,0
1,1107.18,32,0,41.36,0,2,0,0,1,1,1,0,0,4,1,1,1,2,1,1,1,3,1,1,0,2
0,380.23,62,1,215.12,0,1,2,1,0,2,0,3,2,4,2,0,0,0,1,1,1,3,2,2,1,0
0,13.78,36,0,172.06,0,0,2,0,1,0,0,0,1,3,1,0,3,1,5,3,2,3,1,0,0,0
0,171.88,60,1,24.01,0,0,0,1,2,1,1,4,2,4,0,1,2,1,1,2,1,2,1,1,1,0
0,29,50,0,46.73,0,2,0,1,2,2,1,2,1,0,1,2,0,0,1,0,4,0,0,2,1,1
0,0.11,29,1,19.64,0,3,0,1,1,1,1,3,0,2,0,1,1,1,1,1,0,1,1,3,1,2
0,1.56,27,0,12.03,0,1,0,1,0,3,0,0,0,2,2,3,3,0,3,3,0,2,3,0,1,1
0,75.44,59,1,90.71,1,2,1,0,0,2,0,1,0,5,0,2,0,1,0,1,2,1,0,2,1,5
1,1748.34,36,0,5.89,0,2,1,1,0,0,1,2,4,3,3,0,2,0,1,1,3,2,2,1,1,2
1,1484.54,36,1,49.2,0,2,0,0,1,0,0,1,1,1,1,0,6,1,1,0,2,1,0,1,4,3
1,1138.75,68,0,93.47,0,0,2,1,1,2,0,2,0,1,0,1,4,0,0,0,0,3,1,0,2,3
0,15.45,37,0,27.75,0,2,3,0,4,1,0,0,0,5,1,2,3,0,1,2,4,3,0,1,3,4
1,1435.71,38,0,91.6,0,0,2,0,0,3,0,2,2,4,2,1,0,1,2,4,0,2,3,0,2,1
1,1500.01,54,0,192.07,0,2,1,1,0,1,2,2,1,3,3,1,1,1,0,1,1,2,2,0,0,4
0,162.3,20,0,54.02,0,0,1,0,1,1,0,2,1,3,1,0,4,2,0,1,2,1,0,0,1,3
0,5.11,23,1,91.51,0,0,1,3,0,0,1,2,0,2,1,0,3,2,2,6,1,1,0,0,0,3
1,1208.26,44,1,26.92,0,0,1,0,0,1,1,2,2,3,0,0,4,0,2,4,1,2,0,2,0,3
1,958.09,24,0,76.12,0,0,0,2,1,0,1,2,1,0,1,0,2,1,1,0,0,3,1,0,1,1
0,7.09,53,0,40.07,0,0,1,0,1,0,0,2,0,3,0,2,0,1,0,3,1,2,0,0,3,3
0,60.48,44,1,147.31,0,1,0,0,0,1,0,4,1,3,0,0,2,3,1,1,0,2,2,1,3,0
0,3.29,42,0,73.41,0,1,1,1,0,1,1,2,1,5,0,0,1,1,0,2,2,1,1,1,2,1
0,56.97,51,0,53.22,0,0,2,0,1,0,1,1,0,5,1,1,1,3,2,0,2,4,0,1,1,1
1,1031.7,25,2,83.58,0,1,0,1,1,2,0,3,1,3,1,1,2,1,0,4,0,1,0,0,0,2
1,1813.21,34,0,110.15,0,2,1,2,0,4,0,0,5,4,2,1,3,0,2,0,3,1,1,3,2,1
0,34.16,32,1,26.31,0,0,1,0,1,0,2,0,1,5,1,1,4,1,1,3,0,4,1,0,1,2
0,75.48,37,0,55.2,0,1,3,0,1,1,0,0,1,6,0,1,3,3,3,6,2,3,1,0,1,0
1,1295.64,39,0,160.16,0,0,0,0,3,1,0,3,2,2,0,2,0,0,2,1,1,3,1,2,0,3
0,20.49,32,0,90.38,0,1,3,3,0,2,2,1,0,1,4,0,2,0,1,4,0,1,2,1,3,4
0,25.74,28,0,56.58,0,1,1,2,2,1,0,1,1,5,2,0,2,0,2,1,2,0,2,0,4,3
1,2050.05,35,0,105.99,0,1,1,0,1,0,1,3,2,3,3,1,4,0,1,2,4,0,2,1,1,4
0,14.95,42,0,6.44,0,1,1,1,1,1,1,3,2,5,0,2,2,1,0,0,2,2,0,1,2,0
1,1272.76,35,0,54,0,1,0,1,1,0,0,2,1,3,0,0,1,0,2,2,2,3,0,0,2,3
0,32.53,24,0,100.72,0,1,2,1,0,1,1,1,0,3,1,0,0,0,2,1,0,3,3,0,0,1
1,1268.39,64,0,221.07,0,1,0,1,0,0,1,3,0,2,2,2,3,0,2,1,1,3,0,0,1,2
1,1446.31,31,1,14.34,0,0,0,2,0,0,2,4,3,2,2,1,2,0,1,7,0,4,2,2,2,0
0,353.04,29,1,230.82,0,1,2,1,0,1,1,0,4,5,3,2,3,1,0,3,1,1,1,5,1,1
1,1879,39,0,2.93,1,1,2,1,1,2,3,2,3,4,2,0,2,3,1,3,0,4,0,2,1,2
1,1579.77,34,0,112.8,0,0,2,1,1,0,3,3,1,5,2,1,3,0,1,1,3,0,0,3,1,0
1,1376.54,46,0,57.04,0,0,1,0,2,3,1,1,0,5,0,0,1,0,3,2,1,1,2,1,2,2
1,1093,36,1,72.56,0,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,1,0,1,1,4
0,273.29,36,0,108.92,0,0,1,0,0,0,2,2,1,2,0,0,3,1,1,3,1,1,0,1,3,3
0,57.73,29,0,89.6,0,1,2,0,0,1,0,4,1,6,2,1,0,0,1,1,2,1,1,2,0,1
0,55.27,19,1,40.11,0,1,1,1,0,0,1,1,2,2,0,1,3,1,1,0,0,2,0,5,1,0
0,28.56,55,0,57.93,1,3,0,1,0,2,0,3,2,3,0,1,1,0,0,3,0,4,1,2,1,6
1,1436.06,30,1,76.87,0,0,0,0,0,1,0,2,1,4,1,1,1,0,0,1,2,4,2,1,1,4
1,1313.1,34,1,12.87,0,0,1,2,3,1,0,1,1,2,0,1,7,1,1,1,1,2,0,0,0,2
1,1771.33,46,0,29.67,0,1,1,2,1,1,1,2,0,6,1,0,2,3,3,1,1,1,3,1,0,4
0,21.86,36,0,59.88,0,3,0,0,2,3,0,3,1,6,0,3,2,0,1,0,2,1,0,1,1,2
0,185.97,41,1,40.57,0,0,2,1,1,0,1,1,0,5,0,1,1,4,0,3,1,2,3,0,1,1
1,1975.71,51,0,109.89,0,0,2,1,2,1,2,1,3,3,2,1,5,0,2,5,2,3,1,0,0,2
1,1327.86,53,0,284.02,0,2,1,0,2,0,1,2,0,2,2,2,2,2,1,3,0,2,1,0,1,3
1,1425.51,29,0,96.69,0,0,0,0,2,3,1,2,0,5,0,0,2,1,3,3,0,2,2,1,2,2
0,10.55,21,0,14.28,0,3,1,3,1,2,2,3,1,4,2,1,3,0,1,3,1,0,2,1,0,3
1,1455.6,36,1,216.08,0,1,0,1,2,2,0,0,0,5,0,2,0,2,0,3,3,2,0,1,2,1
1,1503.9,32,1,21.69,0,0,1,1,2,0,1,1,1,6,1,4,2,1,1,0,1,1,0,2,1,2
0,19.57,42,0,80.84,0,0,0,1,0,0,0,1,0,3,0,1,0,0,1,3,2,2,2,0,2,2
1,1673.75,67,0,84.77,0,1,1,2,2,2,2,4,0,5,1,0,2,0,0,3,0,7,1,1,0,2
1,1410.75,59,0,54.97,1,2,2,1,0,2,0,3,1,3,0,1,3,1,2,1,2,2,0,1,0,2
1,1674.35,51,0,40.45,0,2,0,1,2,1,1,3,1,4,0,1,2,0,0,0,0,3,0,1,2,4
1,1265.94,40,1,8.65,0,2,1,4,0,1,2,4,1,4,0,0,1,2,1,1,2,1,0,1,0,0
0,159.09,38,0,205.93,0,0,0,2,0,3,0,3,1,5,0,1,2,4,0,3,1,2,0,1,0,3
1,1069.58,22,0,22.49,0,3,1,0,0,1,0,1,2,2,1,1,1,1,1,0,0,2,1,0,1,3
0,65.81,49,0,6.88,0,1,1,1,1,2,1,3,0,4,1,0,1,2,1,3,1,4,1,2,4,1
0,4.88,35,0,9.62,0,1,0,0,0,2,0,1,1,1,1,1,1,1,2,3,1,1,0,0,1,2
0,30.63,38,1,61.91,0,1,1,1,1,1,0,3,1,3,2,0,0,1,1,1,1,1,0,4,0,4
0,27.09,37,0,14.66,0,1,3,2,2,3,2,2,1,4,4,0,1,1,0,0,3,3,1,1,1,3
